 ,doc1,doc2,doc3,doc4,doc5,doc6,doc7,doc8,doc9,doc10,doc11,doc12,doc13,doc14,doc15,doc16,doc17,doc18,doc19,doc20,
doc1,0.0,0.6395008160767711,0.5736170562326929,0.6426946478597038,0.5392606703626692,0.5556708115250617,0.6604807326136166,0.8257550138717479,0.80726881561019,0.7438019082141551,0.862717090553551,1.1703231654701332,0.6489011850260891,0.5831304946638443,0.5888590511095645,0.7795230534974015,0.7858420297273057,0.8026427952248983,0.8156062702146318,0.8475488322172671,
doc2,0.6395008160767711,0.0,0.5577267336062296,0.563393157314555,0.48318437060328706,0.5123785111009449,0.7644371059046944,0.6422450077516433,0.7137746129102719,0.6550993711608195,0.8024833955887632,1.0913775580591822,0.6220997726887842,0.497101225579293,0.5558091032457189,0.7088223456154572,0.6837833981995296,0.7362951825398275,0.7402760555241804,0.7890400011236872,
doc3,0.5736170562326929,0.5577267336062296,0.0,0.539987676601478,0.4043174763287896,0.3527272571054081,0.7119699678721232,0.7091080312851478,0.7209876631014479,0.6357309613537346,0.7647265206081355,1.0657623483911431,0.5568591876449138,0.5202478990034158,0.48372351571911937,0.685730452194273,0.7041872282212569,0.6973767806885532,0.7104440116356262,0.7615938590274524,
doc4,0.6426946478597038,0.563393157314555,0.539987676601478,0.0,0.4383747609157455,0.49738601234171426,0.7165194494500067,0.7158293515101387,0.7324568638595765,0.48047508267768146,0.7318649174566906,1.0154443534966362,0.5628791197088387,0.5181685268054599,0.4275522499482269,0.6830105066067303,0.7141132649847108,0.6703821354027177,0.6858969717666158,0.7334514964199166,
doc5,0.5392606703626692,0.48318437060328706,0.4043174763287896,0.4383747609157455,0.0,0.37171185233480847,0.6576927719413501,0.652785646708562,0.6408041312452305,0.5336519397874833,0.6670558896960879,0.9638037289645932,0.5004301748787784,0.4422183203537155,0.41111315842777874,0.5863761895945236,0.6366400899316299,0.6274019906587106,0.6079465562964302,0.6405039127322613,
doc6,0.5556708115250617,0.5123785111009449,0.3527272571054081,0.49738601234171426,0.37171185233480847,0.0,0.7093917981576939,0.6690165338846641,0.6869416371807849,0.6028703141711468,0.7452298391859908,1.0389663192286702,0.5012908391939389,0.47996237257057406,0.4481378800714292,0.6587179091296573,0.6782276662381087,0.6725675907471743,0.6756094298452661,0.7341362282087329,
doc7,0.6604807326136166,0.7644371059046944,0.7119699678721232,0.7165194494500067,0.6576927719413501,0.7093917981576939,0.0,0.9217765176866218,0.8689117449220655,0.8200858715554972,0.9497717433298515,1.2392656459063072,0.7841640349226635,0.7352429367532491,0.7224825595051554,0.8305668891302419,0.8524732389602497,0.8643304581123223,0.8853922613325824,0.9258767387540098,
doc8,0.8257550138717479,0.6422450077516433,0.7091080312851478,0.7158293515101387,0.652785646708562,0.6690165338846641,0.9217765176866218,0.0,0.8696328131767026,0.8151457738719391,0.92315897617708,1.23130406613552,0.7514205577933858,0.7028140796530961,0.6641011678050337,0.8634014256499823,0.8775163419881302,0.8706991627298327,0.8640819691496845,0.9308947338837513,
doc9,0.80726881561019,0.7137746129102719,0.7209876631014479,0.7324568638595765,0.6408041312452305,0.6869416371807849,0.8689117449220655,0.8696328131767026,0.0,0.8237103337498849,0.8934584795388852,1.2132336834131945,0.7697286268004792,0.7245456332766426,0.7054261464217871,0.8337713295953202,0.19061261897512785,0.8284204774298485,0.820276276586326,0.902016793688163,
doc10,0.7438019082141551,0.6550993711608195,0.6357309613537346,0.48047508267768146,0.5336519397874833,0.6028703141711468,0.8200858715554972,0.8151457738719391,0.8237103337498849,0.0,0.803336630737448,1.123787392791347,0.6693650370635501,0.6167133100333899,0.5481146031577832,0.770134667956692,0.811462257765585,0.7757872224129106,0.7896297101521172,0.8393415037279349,
doc11,0.862717090553551,0.8024833955887632,0.7647265206081355,0.7318649174566906,0.6670558896960879,0.7452298391859908,0.9497717433298515,0.92315897617708,0.8934584795388852,0.803336630737448,0.0,1.2377021060699014,0.82283031519501,0.7776875643998294,0.7421717561960012,0.8529354289137838,0.8889077723040104,0.8387287318353388,0.8603462939271621,0.8272496104870126,
doc12,1.1703231654701332,1.0913775580591822,1.0657623483911431,1.0154443534966362,0.9638037289645932,1.0389663192286702,1.2392656459063072,1.23130406613552,1.2132336834131945,1.123787392791347,1.2377021060699014,0.0,1.0935603857937035,1.050506211904639,1.0217336617498265,1.1866310278650618,1.2023954982838547,1.1672012693112315,1.1692235262413984,1.1976576694366565,
doc13,0.6489011850260891,0.6220997726887842,0.5568591876449138,0.5628791197088387,0.5004301748787784,0.5012908391939389,0.7841640349226635,0.7514205577933858,0.7697286268004792,0.6693650370635501,0.82283031519501,1.0935603857937035,0.0,0.5512704923179447,0.5213788583742074,0.7408843836073442,0.7510266320769248,0.7357836833335438,0.7619052098184003,0.8171917580894915,
doc14,0.5831304946638443,0.497101225579293,0.5202478990034158,0.5181685268054599,0.4422183203537155,0.47996237257057406,0.7352429367532491,0.7028140796530961,0.7245456332766426,0.6167133100333899,0.7776875643998294,1.050506211904639,0.5512704923179447,0.0,0.45720285161542656,0.6930454547579975,0.7085551530110178,0.6873362289840366,0.7075832835984521,0.7676478767340165,
doc15,0.5888590511095645,0.5558091032457189,0.48372351571911937,0.4275522499482269,0.41111315842777874,0.4481378800714292,0.7224825595051554,0.6641011678050337,0.7054261464217871,0.5481146031577832,0.7421717561960012,1.0217336617498265,0.5213788583742074,0.45720285161542656,0.0,0.6382022068881035,0.69862190059789,0.6777862556383017,0.6850418364981485,0.7419154956715976,
doc16,0.7795230534974015,0.7088223456154572,0.685730452194273,0.6830105066067303,0.5863761895945236,0.6587179091296573,0.8305668891302419,0.8634014256499823,0.8337713295953202,0.770134667956692,0.8529354289137838,1.1866310278650618,0.7408843836073442,0.6930454547579975,0.6382022068881035,0.0,0.823848011870393,0.8019381196229134,0.7991667162616838,0.8679537303112219,
doc17,0.7858420297273057,0.6837833981995296,0.7041872282212569,0.7141132649847108,0.6366400899316299,0.6782276662381087,0.8524732389602497,0.8775163419881302,0.19061261897512785,0.811462257765585,0.8889077723040104,1.2023954982838547,0.7510266320769248,0.7085551530110178,0.69862190059789,0.823848011870393,0.0,0.8160318163220537,0.8132978725822086,0.8912382790000589,
doc18,0.8026427952248983,0.7362951825398275,0.6973767806885532,0.6703821354027177,0.6274019906587106,0.6725675907471743,0.8643304581123223,0.8706991627298327,0.8284204774298485,0.7757872224129106,0.8387287318353388,1.1672012693112315,0.7357836833335438,0.6873362289840366,0.6777862556383017,0.8019381196229134,0.8160318163220537,0.0,0.7941330638030241,0.8486509470419844,
doc19,0.8156062702146318,0.7402760555241804,0.7104440116356262,0.6858969717666158,0.6079465562964302,0.6756094298452661,0.8853922613325824,0.8640819691496845,0.820276276586326,0.7896297101521172,0.8603462939271621,1.1692235262413984,0.7619052098184003,0.7075832835984521,0.6850418364981485,0.7991667162616838,0.8132978725822086,0.7941330638030241,0.0,0.8066079459203972,
doc20,0.8475488322172671,0.7890400011236872,0.7615938590274524,0.7334514964199166,0.6405039127322613,0.7341362282087329,0.9258767387540098,0.9308947338837513,0.902016793688163,0.8393415037279349,0.8272496104870126,1.1976576694366565,0.8171917580894915,0.7676478767340165,0.7419154956715976,0.8679537303112219,0.8912382790000589,0.8486509470419844,0.8066079459203972,0.0,
